462,Arabian,expensive,Sunnyside,8:15,23:09,1,true
463,Mongolian,medium,Vinegar Hill,8:49,23:29,1,false
464,Vegetarian,expensive,Heartland Village,8:01,23:30,2,true
465,Pasta,cheap,North Riverdale,8:21,23:34,3,true
466,Turkish,medium,Starrett City,8:28,22:22,2,false
467,Caribbean,expensive,Woodrow,8:18,22:08,1,true
468,Puerto Rican,expensive,Douglaston,8:45,22:34,3,false
469,Pancakes,medium,Williamsbridge,8:52,23:28,1,true
470,Vegan,medium,Kew Gardens Hills,8:49,23:24,4,false
471,Turkish,medium,Windsor Terrace,8:27,23:24,4,true
472,Tex-Mex  Thai,expensive,Cobble Hill,8:30,22:48,3,false
473,Vegetarian,medium,Fordham,8:57,23:58,1,true
474,Southwestern,cheap,Glen Oaks,8:28,23:04,5,false
475,Cantonese,cheap,Randall Manor,8:38,22:33,4,true
476,Subs,medium,West Brighton,8:05,23:08,1,true
477,Russian,cheap,Woodside,8:34,23:35,2,false
478,Pakistani,medium,Richmond Town,8:11,22:06,2,false
479,Uzbek,expensive,New Dorp,8:11,22:51,1,false
480,Spanish,expensive,Spring Creek,8:52,22:47,3,true
481,Argentinian,medium,Emerson Hill,8:47,22:34,1,true
482,Caribbean,expensive,Chelsea,8:57,22:35,5,true
483,Moroccan,medium,New Lots,8:09,23:07,2,false
484,Arabian,medium,City Island,8:59,23:04,1,false
485,Szechwan,cheap,Arverne,8:09,23:18,3,false
486,Argentinian,expensive,Clifton,8:44,23:04,3,true
487,Vegetarian,cheap,Midland Beach,8:22,23:09,1,false
488,Sri Lankan,medium,Hillcrest,8:59,23:12,4,true
489,Pasta,expensive,East Harlem,8:38,23:44,3,false
490,Pizza,expensive,North Riverdale,8:55,22:26,2,false
491,Cantonese,medium,West Brighton,8:30,23:38,5,false
492,Austrian,cheap,Whitestone,8:48,22:30,1,true
493,Puerto Rican,expensive,Williamsburg,8:09,23:25,4,true
494,Salad,medium,Carnegie Hill,8:13,22:40,3,false
495,Sushi,cheap,Tribeca,8:56,23:08,2,true
496,Pizza,expensive,Edgewater Park,8:03,22:35,4,false
497,Russian,cheap,Brownsville,8:18,23:22,5,true
498,Subs,medium,New Dorp,8:42,22:35,2,false
499,Sri Lankan,cheap,Cambria Heights,8:56,22:05,5,false
500,Turkish,medium,West Brighton,8:24,22:00,5,false
501,Nepalese,medium,Bayside,8:02,22:57,3,true
502,Spanish,expensive,Windsor Terrace,8:28,22:28,2,true
503,Subs,medium,SoHo,8:03,23:25,4,false
504,Australian,expensive,Beechhurst,8:23,22:04,4,true
505,Salad,expensive,Great Kills,8:26,22:56,4,true
506,Pasta,expensive,Auburndale,8:13,22:54,2,true
507,Arabian,cheap,Cobble Hill,8:50,23:53,3,false
508,Nepalese,expensive,North Riverdale,8:50,23:16,2,false
509,Pasta,cheap,Edenwald,8:19,22:20,2,true
510,Persian,medium,Beekman Place,8:09,23:06,4,true
511,Pasta,medium,Navy Yard,8:50,22:03,1,false
512,Sri Lankan,cheap,Brooklyn Heights,8:46,23:23,5,false
513,Portuguese,cheap,Times Square,8:24,22:34,4,true
514,Australian,cheap,Little Neck,8:48,23:01,4,false
515,Turkish,cheap,Mill Island,8:47,22:06,1,false
516,Vietnamese,cheap,Carroll Gardens,8:19,23:41,5,true
517,Ribs,expensive,Roxbury,8:44,23:14,4,true
518,Fusion,medium,Clinton Hill,8:12,22:35,2,true
519,Cantonese,cheap,Broad Channel,8:38,22:04,3,false
520,Subs,cheap,High Bridge,8:59,22:52,2,false
521,Vietnamese,expensive,Manhattanville,8:41,23:14,4,false
522,Russian,cheap,Beekman Place,8:09,23:42,2,true
523,Vietnamese,expensive,East New York,8:57,23:01,5,true
524,Pancakes,expensive,Stapleton,8:27,23:25,5,true
525,Uzbek,medium,Marble Hill,8:36,22:20,1,false
526,Pizza,expensive,St. Albans,8:47,23:25,4,true
527,Vegetarian,cheap,Morris Heights,8:49,23:49,1,false
528,Mongolian,medium,Ocean Hill,8:14,22:42,3,true
529,Sushi,medium,Silver Lake,8:00,23:06,3,true
530,Austrian,expensive,Williamsbridge,8:34,23:28,4,false
531,Steakhouses,medium,Manhattan Valley,8:10,22:43,4,false
532,Senegalese,medium,Beekman Place,8:54,22:49,4,true
533,Arabian,cheap,Borough Park,8:08,23:55,4,false
534,Uzbek,medium,Arlington,8:46,22:00,4,true
535,Uzbek,expensive,Grasmere,8:26,22:13,1,true
536,Ribs,medium,Remsen Village,8:52,22:48,2,true
537,Argentinian,expensive,Graniteville,8:22,23:03,2,false
538,Pancakes,expensive,Ridgewood,8:50,22:49,4,false
539,Sushi,cheap,Tottenville,8:42,23:08,4,false
540,Polish,cheap,Fieldston,8:02,23:58,2,false
541,Caribbean,expensive,Mapleton,8:53,23:14,3,false
542,Puerto Rican,cheap,Emerson Hill,8:29,23:46,2,true
543,Uzbek,medium,Silver Lake,8:10,23:12,2,true
544,Pasta,cheap,Oakwood,8:17,23:58,2,true
545,Szechwan,expensive,Sunnyside,8:57,22:22,2,false
546,Vietnamese,expensive,Cambria Heights,8:04,22:17,1,false
547,Salad,medium,Chelsea,8:20,22:35,2,false
548,Argentinian,expensive,Glendale,8:56,22:00,3,false
549,Ribs,medium,Williamsburg,8:17,23:29,2,false
550,Pancakes,expensive,Glen Oaks,8:44,23:44,2,true
551,Salad,cheap,East New York,8:19,22:25,2,true
552,Tex-Mex  Thai,cheap,Coney Island,8:45,22:48,1,false
553,Subs,medium,Vinegar Hill,8:49,23:25,2,true
554,Sri Lankan,medium,Eastchester,8:00,22:06,3,true
555,Vegan,cheap,East Harlem,8:30,23:33,4,true
556,Pakistani,cheap,Bayswater,8:24,22:22,3,true
557,Ukrainian,expensive,Flushing,8:46,23:39,4,true
558,Senegalese,cheap,Grymes Hill,8:02,23:21,4,false
559,Salad,medium,Port Ivory,8:13,22:40,5,false
560,Vegetarian,expensive,Lower East Side,8:22,22:51,4,true
561,Moroccan,medium,Old Place,8:04,22:09,2,true
562,Sri Lankan,expensive,Hudson Square,8:16,22:37,5,true
563,Vietnamese,medium,Mapleton,8:21,22:01,2,true
564,Argentinian,cheap,Schuylerville,8:44,22:39,1,true
565,Moroccan,medium,Park Slope,8:40,22:46,1,false
566,Steakhouses,medium,Mill Basin,8:09,22:27,4,false
567,Spanish,expensive,Battery Park City,8:55,23:34,2,false
568,Russian,cheap,Fort Greene,8:59,22:03,4,false
569,Pizza,cheap,Concourse Village,8:34,23:11,5,true
570,Cantonese,medium,Paerdegat Basin,8:41,22:29,5,false
571,Persian,medium,Castle Hill,8:52,22:14,3,true
572,Russian,expensive,St. Albans,8:37,22:53,1,true
573,Russian,cheap,Midtown,8:12,22:37,3,false
574,Moroccan,cheap,Riverdale,8:13,22:45,4,false
575,Ukrainian,cheap,Prospect Heights,8:45,22:05,2,false
576,Steakhouses,expensive,Midwood,8:53,23:01,3,false
577,Spanish,cheap,Cobble Hill,8:52,22:36,3,true
578,Ribs,cheap,Chelsea,8:36,23:09,2,true
579,Pizza,cheap,Highland Park,8:51,22:43,5,true
580,Argentinian,cheap,South Jamaica,8:30,22:40,2,false
581,Ukrainian,expensive,Woodhaven,8:24,23:49,5,true
582,Spanish,cheap,Dutch Kills,8:06,22:53,5,true
583,Polish,cheap,Williamsburg,8:06,22:12,3,true
584,Ukrainian,cheap,Beechhurst,8:25,22:04,4,false
585,Vegetarian,cheap,Blissville,8:37,22:35,5,true
586,Pizza,medium,St. George,8:00,23:34,2,true
587,Portuguese,cheap,Roosevelt Island,8:57,22:30,5,true
588,Southwestern,expensive,Hammels,8:56,22:59,2,false
589,Pakistani,expensive,Country Club,8:19,22:21,3,false
590,Spanish,medium,Great Kills,8:28,22:04,2,false
591,Australian,medium,Glen Oaks,8:54,22:44,4,true
592,Sri Lankan,expensive,Bedford Park,8:26,23:10,4,true
593,Pancakes,cheap,Brookville,8:11,23:28,3,false
594,Tex-Mex  Thai,cheap,Ocean Parkway,8:24,23:16,3,true
595,Sri Lankan,cheap,Canarsie,8:15,23:45,3,false
596,Szechwan,medium,Highland Park,8:04,22:44,5,true
597,Turkish,cheap,Starrett City,8:48,22:34,1,false
598,Sri Lankan,cheap,Huguenot,8:16,22:25,1,true
599,Uzbek,expensive,Malba,8:30,22:56,4,false
600,Vietnamese,medium,Midtown,8:07,22:50,2,false
601,Spanish,expensive,Bronx River,8:17,22:18,1,true
602,Persian,medium,Schuylerville,8:59,22:27,5,false
603,Subs,cheap,Pomonok,8:17,22:48,3,false
604,Pizza,cheap,NoHo,8:49,22:54,3,true
605,Sri Lankan,expensive,Far Rockaway,8:18,23:03,5,false
606,Sushi,expensive,Jamaica Hills,8:55,22:23,4,false
607,Mongolian,cheap,Broad Channel,8:06,22:08,4,true
608,Persian,medium,Upper West Side,8:48,22:08,5,false
609,Szechwan,expensive,Farragut,8:09,22:55,1,true
610,Pakistani,expensive,Bensonhurst,8:54,23:45,5,false
611,Spanish,cheap,Farragut,8:59,23:46,5,false
612,Tex-Mex  Thai,expensive,Tribeca,8:34,23:01,4,false
613,Steakhouses,expensive,Clinton,8:26,23:12,4,false
614,Sushi,expensive,Paerdegat Basin,8:44,22:27,2,true
615,Ukrainian,medium,Carnegie Hill,8:19,22:20,3,true
616,Sri Lankan,cheap,Gowanus,8:30,23:46,4,true
617,Pakistani,medium,Roxbury,8:04,23:41,3,false
618,Moroccan,medium,Farragut,8:08,22:32,2,true
619,Portuguese,medium,Ridgewood,8:39,22:57,5,true
620,Pasta,medium,Midtown South,8:50,23:22,1,true
621,Southwestern,expensive,DUMBO,8:46,23:32,3,false
622,Austrian,cheap,Belmont,8:32,22:58,4,false
623,Senegalese,medium,Glen Oaks,8:19,23:28,1,false
624,Szechwan,cheap,Kensington,8:03,23:46,3,true
625,Turkish,medium,Mariner's Harbor,8:20,23:03,5,false
626,Nepalese,medium,Jamaica Hills,8:50,23:39,1,true
627,Salad,cheap,Woodlawn,8:58,23:48,2,true
628,Sushi,medium,Battery Park City,8:33,23:08,2,false
629,Caribbean,cheap,Bellerose,8:22,22:54,2,true
630,Spanish,medium,Spring Creek,8:32,22:43,5,true
631,Austrian,cheap,Mount Eden,8:07,23:16,4,true
632,Tex-Mex  Thai,cheap,Grymes Hill,8:45,23:33,4,false
633,Mongolian,medium,Belmont,8:33,22:02,3,true
634,Austrian,medium,Upper East Side,8:37,22:58,2,false
635,Nepalese,medium,Eastchester,8:57,23:15,4,false
636,Portuguese,expensive,Bronx River,8:07,22:59,5,false
637,Caribbean,medium,Seaside,8:31,23:08,3,false
638,Puerto Rican,cheap,Charleston,8:31,23:00,2,false
639,Spanish,medium,East New York,8:16,23:18,2,false
640,Caribbean,cheap,East Williamsburg,8:04,23:26,2,true
641,Sri Lankan,expensive,Williamsburg,8:42,22:33,4,true
642,Fusion,expensive,Concourse,8:33,22:25,2,false
643,Arabian,cheap,Oakwood,8:54,22:50,3,false
644,Austrian,cheap,East Village,8:50,23:16,3,false
645,Ukrainian,cheap,Flatbush,8:42,22:05,4,false
646,Mongolian,expensive,Fordham,8:21,22:54,4,false
647,Argentinian,cheap,Carnegie Hill,8:13,22:51,5,false
648,Sri Lankan,expensive,Clinton,8:12,23:54,1,false
649,Australian,cheap,Woodside,8:56,23:27,5,false
650,Sri Lankan,expensive,Longwood,8:06,22:51,3,false
651,Steakhouses,expensive,Middle Village,8:52,22:03,1,true
652,Sri Lankan,medium,Manhattanville,8:24,23:23,1,false
653,Ribs,medium,Battery Park City,8:53,23:42,4,false
654,Sushi,expensive,Melrose,8:00,22:40,5,true
655,Moroccan,medium,Elmhurst,8:33,23:17,2,false
656,Ukrainian,medium,Whitestone,8:58,23:54,3,true
657,Persian,cheap,Beechhurst,8:29,23:08,4,false
658,Pizza,medium,Kingsbridge,8:34,22:45,4,false
659,Cantonese,medium,Bathgate,8:30,23:55,1,false
660,Sushi,cheap,West Brighton,8:13,23:29,1,false
661,Spanish,cheap,Butler Manor,8:30,23:14,1,true
662,Turkish,expensive,Clifton,8:22,22:29,5,false
663,Subs,cheap,Stapleton,8:56,23:28,4,true
664,Pakistani,expensive,West Brighton,8:46,23:36,1,false
665,Turkish,medium,Flatlands,8:12,23:28,2,false
666,Subs,medium,West Farms,8:10,22:23,5,true
667,Pizza,expensive,Olinville,8:21,22:57,4,false
668,Southwestern,medium,Vinegar Hill,8:35,22:51,3,true
669,Vietnamese,cheap,Clinton Hill,8:27,23:45,4,false
670,Steakhouses,cheap,East New York,8:26,23:44,4,false
671,Uzbek,expensive,North Side,8:34,22:32,2,false
672,Southwestern,medium,Mill Island,8:57,23:00,1,false
673,Subs,expensive,Ocean Parkway,8:51,23:07,5,true
674,Cantonese,expensive,Huguenot,8:46,23:38,3,false
675,Pizza,medium,Rego Park,8:24,22:16,4,true
676,Puerto Rican,cheap,Carnegie Hill,8:29,22:10,5,false
677,Vegetarian,expensive,Upper East Side,8:48,23:36,4,true
678,Pasta,cheap,Sunnyside,8:35,22:21,5,true
679,Russian,expensive,Queensboro Hill,8:36,23:12,2,true
680,Nepalese,expensive,Murray Hill,8:54,23:16,3,false
681,Uzbek,medium,Spuyten Duyvil,8:14,23:51,4,true
682,Portuguese,expensive,Yorkville,8:11,22:19,1,true
683,Moroccan,cheap,Douglaston,8:32,23:12,3,false
684,Sushi,expensive,Bushwick,8:56,22:08,2,false
685,Uzbek,expensive,Tompkinsville,8:41,22:18,5,true
686,Uzbek,medium,Astoria Heights,8:24,23:42,1,true
687,Polish,medium,Westchester Square,8:10,22:52,1,true
688,Turkish,expensive,Kingsbridge,8:26,22:28,4,false
689,Argentinian,medium,Morningside Heights,8:45,22:01,4,true
690,Sushi,expensive,Belmont,8:00,22:59,5,true
691,Pizza,expensive,West Farms,8:23,23:54,4,false
692,Puerto Rican,medium,Annadale,8:40,22:24,4,true
693,Puerto Rican,cheap,Fox Hills,8:57,22:30,5,false
694,Arabian,expensive,Blissville,8:40,23:03,4,true
695,Puerto Rican,medium,Rosedale,8:18,23:25,4,true
696,Tex-Mex  Thai,cheap,Mill Basin,8:11,22:48,1,true
697,Salad,medium,Claremont Village,8:21,22:44,4,false
698,Arabian,expensive,Elmhurst,8:13,23:33,4,true
699,Persian,cheap,Roxbury,8:09,22:59,4,false
700,Pizza,cheap,Bushwick,8:47,23:26,4,false
701,Pizza,cheap,Chinatown,8:53,23:50,4,false
702,Sri Lankan,expensive,Greenwich Village,8:36,23:23,3,false
703,Vegetarian,expensive,Kensington,8:50,23:55,2,false
704,Turkish,expensive,Longwood,8:22,23:27,3,false
705,Subs,medium,Clinton,8:58,23:57,3,false
706,Cantonese,medium,Hamilton Heights,8:27,22:29,3,true
707,Caribbean,medium,Mariner's Harbor,8:27,23:44,2,true
708,Cantonese,expensive,Fulton Ferry,8:39,22:20,1,false
709,Vegan,medium,Todt Hill,8:06,23:51,4,true
710,Nepalese,expensive,Jamaica Estates,8:00,23:51,5,true
711,Uzbek,medium,Inwood,8:06,22:54,2,false
712,Portuguese,medium,Westchester Square,8:43,22:24,2,true
713,Russian,expensive,New Springville,8:57,22:08,3,false
714,Pizza,expensive,South Village,8:23,23:15,2,false
715,Cantonese,cheap,Farragut,8:05,23:22,1,false
716,Sushi,expensive,Sunnyside,8:19,22:19,2,false
717,Puerto Rican,expensive,Manhattan Valley,8:44,22:15,5,false
718,Australian,medium,Astoria Heights,8:26,23:56,3,true
719,Szechwan,medium,Baychester,8:15,23:04,3,true
720,Nepalese,cheap,Queens Village,8:14,22:43,2,false
721,Vietnamese,medium,Graniteville,8:57,23:05,3,false
722,Nepalese,expensive,Livingston,8:46,23:41,2,true
723,Cantonese,expensive,Hudson Square,8:17,22:32,1,false
724,Cantonese,medium,Midwood,8:43,22:08,1,true
725,Austrian,cheap,South Beach,8:26,22:31,5,true
726,Fusion,expensive,Gowanus,8:52,23:50,3,true
727,Turkish,medium,Howard Beach,8:06,22:04,2,false
728,Caribbean,medium,Remsen Village,8:09,23:12,3,true
729,Uzbek,medium,Woodside,8:51,23:18,2,true
730,Szechwan,cheap,Tompkins Park North,8:37,22:51,5,true
731,Subs,medium,Sheepshead Bay,8:55,23:14,1,true
732,Cantonese,expensive,Gravesend,8:57,22:18,5,true
733,Tex-Mex  Thai,medium,Sea Gate,8:46,22:46,2,false
734,Subs,medium,Country Club,8:31,22:56,2,true
735,Puerto Rican,expensive,Egbertville,8:11,22:34,4,false
736,Subs,expensive,North Side,8:17,23:23,1,true
737,Tex-Mex  Thai,expensive,Mariner's Harbor,8:15,22:16,1,false
738,Russian,expensive,Edgemere,8:45,22:21,5,false
739,Subs,medium,West Farms,8:34,23:56,1,false
740,Spanish,medium,Forest Hills,8:28,23:54,2,false
741,Puerto Rican,cheap,Kensington,8:43,22:51,4,false
742,Pizza,expensive,Somerville,8:47,22:20,3,false
743,Fusion,cheap,Greenridge,8:23,22:05,2,true
744,Vegetarian,expensive,Tribeca,8:42,23:55,4,false
745,Pakistani,medium,Farragut,8:07,22:00,1,true
746,Vegan,cheap,Williamsbridge,8:19,23:16,2,false
747,Spanish,cheap,Chelsea,8:15,22:05,3,true
748,Pizza,medium,City Island,8:10,23:02,2,false
749,Austrian,expensive,Rockaway Park,8:41,22:14,1,false
750,Pakistani,expensive,Van Nest,8:53,23:35,2,true
751,Uzbek,expensive,Sunnyside,8:26,22:41,1,false
752,Pakistani,cheap,Van Nest,8:16,22:01,1,true
753,Uzbek,medium,Bulls Head,8:46,23:21,1,true
754,Puerto Rican,cheap,Allerton,8:34,22:36,1,false
755,Pakistani,expensive,City Island,8:25,23:25,3,false
756,Arabian,medium,Flatlands,8:12,23:50,5,false
757,Spanish,medium,Laurelton,8:06,22:43,4,true
758,Vegan,cheap,Wakefield,8:24,23:43,5,true
759,Portuguese,expensive,Park Slope,8:09,22:07,3,true
760,Moroccan,medium,Pelham Gardens,8:03,22:48,4,true
761,Uzbek,expensive,Midtown South,8:06,23:43,4,true
762,Australian,medium,Little Italy,8:05,23:26,5,true
763,Argentinian,expensive,Mill Island,8:32,23:36,1,false
764,Ukrainian,expensive,Co-op City,8:07,23:02,2,true
765,Russian,expensive,Farragut,8:19,23:21,4,false
766,Portuguese,expensive,Bensonhurst,8:00,22:31,4,true
767,Moroccan,cheap,Wingate,8:43,22:52,1,false
768,Puerto Rican,medium,Bay Terrace,8:28,23:38,1,false
769,Pakistani,expensive,New Brighton,8:30,23:14,3,false
770,Ukrainian,cheap,Yorkville,8:40,22:37,4,true
771,Steakhouses,expensive,Eltingville,8:49,23:57,2,false
772,Vegetarian,expensive,Kingsbridge,8:17,23:11,3,true
773,Puerto Rican,medium,East Tremont,8:52,23:29,4,true
774,Vegan,medium,Sandy Ground,8:00,23:05,5,true
775,Australian,cheap,Morris Heights,8:44,23:08,4,false
776,Caribbean,medium,Woodside,8:27,22:21,5,true
777,Australian,medium,Livingston,8:53,22:21,2,false
778,Portuguese,cheap,South Beach,8:38,23:40,2,false
779,Mongolian,medium,Clinton Hill,8:18,22:18,3,false
780,Puerto Rican,expensive,Astoria,8:26,23:01,5,true
781,Tex-Mex  Thai,medium,Eltingville,8:27,22:16,2,false
782,Cantonese,expensive,Greenpoint,8:47,22:54,1,true
783,Pizza,medium,Beechhurst,8:45,23:29,3,false
784,Pancakes,expensive,Sunnyside,8:44,23:31,1,true
785,Mongolian,medium,NoHo,8:56,23:20,1,false
786,Pasta,cheap,Edgewater Park,8:18,23:43,2,false
787,Pakistani,cheap,Old Place,8:08,22:16,2,true
788,Moroccan,medium,Tudor City,8:21,23:08,2,true
789,Senegalese,cheap,Cobble Hill,8:11,23:40,3,false
790,Steakhouses,cheap,St. George,8:48,22:00,2,false
791,Polish,cheap,Whitestone,8:15,22:55,5,false
792,Tex-Mex  Thai,cheap,Battery Park City,8:33,23:33,3,true
793,Puerto Rican,medium,Financial District,8:09,22:31,4,true
794,Austrian,cheap,Williamsbridge,8:28,23:24,5,true
795,Uzbek,medium,Forest Hills,8:32,23:46,4,false
796,Pizza,cheap,Seaside,8:12,22:37,1,true
797,Southwestern,expensive,Crown Heights,8:50,23:37,5,false
798,Pasta,cheap,East Williamsburg,8:59,22:46,5,false
799,Pasta,expensive,Howland Hook,8:45,22:35,5,true
800,Moroccan,medium,Sunset Park,8:27,23:04,4,false
801,Subs,expensive,Washington Heights,8:08,23:19,1,false
802,Russian,cheap,Union Square,8:31,23:19,5,true
803,Southwestern,expensive,East Williamsburg,8:35,23:44,2,false
804,Ribs,expensive,Prospect Park South,8:04,23:20,1,false
805,Pancakes,cheap,Remsen Village,8:31,23:41,4,true
806,Uzbek,expensive,Oakwood,8:47,23:20,2,true
807,Cantonese,expensive,Concourse,8:01,22:32,3,false
808,Steakhouses,medium,Clinton,8:41,22:05,2,true
809,Argentinian,expensive,Arverne,8:45,22:07,3,false
810,Russian,medium,Tottenville,8:39,23:14,5,true
811,Vegetarian,expensive,Rockaway Park,8:16,22:54,1,true
812,Argentinian,cheap,Kings Highway,8:14,22:32,2,true
813,Austrian,cheap,New Lots,8:07,23:57,1,true
814,Turkish,expensive,Chelsea,8:01,22:04,3,false
815,Russian,cheap,High Bridge,8:11,23:23,5,false
816,Ribs,medium,Park Hill,8:42,22:42,5,false
817,Pakistani,medium,Travis,8:08,22:08,4,true
818,Tex-Mex  Thai,expensive,Boerum Hill,8:19,23:57,4,true
819,Senegalese,medium,Union Square,8:16,22:25,5,false
820,Pasta,medium,Homecrest,8:30,23:18,4,true
821,Tex-Mex  Thai,cheap,New Dorp Beach,8:27,23:32,1,false
822,Arabian,expensive,Pelham Gardens,8:50,22:53,2,true
823,Argentinian,cheap,Sheepshead Bay,8:20,22:04,1,true
824,Turkish,cheap,Manhattan Valley,8:54,23:24,1,false
825,Turkish,expensive,Brighton Beach,8:29,22:59,5,true
826,Pasta,cheap,Breezy Point,8:18,23:10,5,false
827,Salad,cheap,Gerritsen Beach,8:48,22:31,3,true
828,Sri Lankan,medium,Hammels,8:45,23:12,3,false
829,Southwestern,expensive,Washington Heights,8:38,23:34,5,true
830,Arabian,expensive,Brookville,8:26,22:45,2,true
831,Russian,cheap,Old Place,8:58,22:45,2,false
832,Arabian,expensive,Parkchester,8:21,22:55,4,true
833,Southwestern,expensive,Somerville,8:18,23:27,2,false
834,Ribs,cheap,Flushing (Downtown),8:05,23:38,5,false
835,Puerto Rican,cheap,Todt Hill,8:04,22:08,5,false
836,Austrian,medium,Murray Hill,8:50,23:00,1,false
837,Australian,expensive,Fort Greene,8:34,23:23,3,false
838,Vietnamese,medium,Beekman Place,8:48,22:51,4,true
839,Sri Lankan,expensive,Spring Creek,8:49,23:24,5,false
840,Pizza,expensive,Highland Park,8:02,22:33,1,false
841,Pancakes,medium,Prince's Bay,8:33,23:16,5,true
842,Szechwan,medium,New Lots,8:50,22:27,2,false
843,Russian,expensive,Tudor City,8:22,23:13,1,true
844,Southwestern,expensive,Lenox Hill,8:06,22:47,5,false
845,Sushi,medium,East Elmhurst,8:51,22:21,5,true
846,Spanish,expensive,Pelham Parkway,8:38,22:15,5,false
847,Mongolian,cheap,North Corona,8:09,23:39,4,false
848,Sushi,medium,Bronx Park South,8:20,23:19,5,true
849,Steakhouses,medium,St. Albans,8:28,22:54,4,true
850,Portuguese,medium,Bay Terrace,8:09,22:03,3,true
851,Pancakes,medium,Pelham Bay,8:23,22:21,2,false
852,Arabian,expensive,Crown Heights,8:03,23:19,3,false
853,Argentinian,cheap,Rochdale,8:26,23:25,3,false
854,Tex-Mex  Thai,cheap,Bensonhurst,8:13,22:56,3,true
855,Senegalese,medium,New Dorp Beach,8:44,23:00,2,false
856,Nepalese,medium,New Lots,8:26,22:57,4,false
857,Szechwan,medium,Pelham Bay,8:42,22:51,3,false
858,Australian,medium,Fulton Ferry,8:36,23:07,5,true
859,Vegan,medium,Woodrow,8:36,22:39,4,true
860,Ribs,medium,Fresh Meadows,8:03,22:16,3,true
861,Vietnamese,medium,Little Italy,8:15,22:15,1,true
862,Subs,expensive,Hollis,8:41,22:05,5,true
863,Puerto Rican,cheap,Edgewater Park,8:50,23:51,2,false
864,Ribs,expensive,West Brighton,8:55,22:44,5,false
865,Pakistani,cheap,Sunnyside,8:29,23:41,5,true
866,Vegan,expensive,Rosebank,8:30,23:37,4,true
867,Fusion,expensive,Bay Terrace,8:42,22:15,2,false
868,Caribbean,cheap,Ocean Parkway,8:26,22:02,3,true
869,Szechwan,expensive,Hollis,8:15,23:28,2,false
870,Pakistani,medium,Fort Hamilton,8:02,23:18,1,false
871,Persian,expensive,Far Rockaway,8:41,22:47,1,true
872,Fusion,medium,Manhattan Beach,8:10,23:25,2,false
873,Ukrainian,cheap,Herald Square,8:44,22:07,1,false
874,Ribs,medium,Jamaica,8:06,23:13,5,true
875,Spanish,medium,Upper East Side,8:29,23:01,5,false
876,Uzbek,medium,Bayside,8:28,22:43,2,false
877,Polish,medium,Dyker Heights,8:33,22:48,2,true
878,Spanish,medium,Baychester,8:09,22:51,1,false
879,Salad,medium,Midland Beach,8:20,23:18,5,true
880,Sri Lankan,cheap,Wingate,8:21,23:24,2,false
881,Vegan,expensive,Navy Yard,8:28,22:23,4,true
882,Austrian,medium,Graniteville,8:42,23:35,4,false
883,Polish,expensive,Morris Park,8:09,23:07,4,true
884,Sushi,medium,Broad Channel,8:44,22:54,3,true
885,Sushi,cheap,Midtown,8:11,23:09,5,true
886,Persian,expensive,Heartland Village,8:48,22:57,1,false
887,Sri Lankan,cheap,Prince's Bay,8:01,22:46,4,true
888,Fusion,cheap,Cobble Hill,8:59,22:13,4,true
889,Caribbean,expensive,Norwood,8:16,22:35,5,false
890,Arabian,expensive,New Dorp,8:26,23:39,3,true
891,Pancakes,medium,Tompkinsville,8:24,22:36,2,true
892,Persian,cheap,Starrett City,8:17,23:42,3,false
893,Salad,cheap,Gowanus,8:46,22:23,3,true
894,Tex-Mex  Thai,expensive,Schuylerville,8:33,22:34,1,false
895,Fusion,cheap,Tompkinsville,8:22,23:50,5,false
896,Persian,cheap,Jamaica,8:47,22:54,1,true
897,Vegetarian,expensive,Rego Park,8:24,23:38,5,false
898,Cantonese,medium,Pelham Bay,8:42,22:27,3,true
899,Puerto Rican,cheap,Flushing (Downtown),8:20,22:34,1,true
900,Pizza,expensive,Cobble Hill,8:55,22:27,3,false
901,Fusion,expensive,Old Town,8:46,22:12,4,false
902,Cantonese,medium,Broadway Junction,8:08,22:42,2,true
903,Fusion,medium,Holliswood,8:21,22:06,2,false
904,Mongolian,expensive,Murray Hill,8:22,22:16,3,false
905,Mongolian,cheap,Lower East Side,8:17,22:28,4,true
906,Caribbean,cheap,Manhattan Valley,8:18,23:08,2,true
907,Caribbean,cheap,Mount Eden,8:29,23:47,3,true
908,Turkish,cheap,South Corona,8:37,23:36,3,false
909,Vietnamese,medium,Howard Beach,8:01,22:59,3,true
910,Turkish,expensive,Ridgewood,8:21,22:37,3,false
911,Polish,medium,Downtown,8:37,22:32,1,false
912,Portuguese,cheap,Breezy Point,8:53,22:57,3,true
913,Pizza,expensive,Midtown South,8:34,22:39,2,true
914,Pizza,medium,Longwood,8:49,22:06,1,true
915,Moroccan,expensive,Howland Hook,8:22,22:52,5,false
916,Arabian,medium,Harlem (Central),8:21,23:11,2,false
917,Arabian,expensive,Norwood,8:40,22:18,3,true
918,Turkish,expensive,West Farms,8:19,23:55,2,true
919,Austrian,cheap,Emerson Hill,8:07,23:16,3,false
920,Vegetarian,medium,South Side,8:16,23:58,1,false
921,Austrian,expensive,East New York,8:42,23:21,1,true
922,Caribbean,cheap,Stuyvesant Heights,8:16,22:57,2,true
923,Persian,cheap,Brownsville,8:42,23:44,4,true
924,Szechwan,cheap,Beechhurst,8:58,22:12,4,false
925,Tex-Mex  Thai,expensive,West Farms,8:45,22:54,5,false
926,Cantonese,expensive,Chelsea,8:17,22:21,4,true
